ID,NAME,VALUE,YEAR,MONTH,DAY,TIME
4,PPL343,22.8,2020,11,15,21:00
5,PPL344,20.4,2021,11,15,22:00
6,PPL345,20.4,2022,11,15,23:00
7,PPL346,20.4,2001,11,16,0:00
8,PPL347,19.6,2002,11,16,1:00
9,PPL348,18.6,2003,11,16,2:00
10,PPL349,17.8,2004,11,16,3:00
11,PPL350,17.6,2005,11,16,4:00
12,PPL351,17.6,2006,11,16,5:00
13,PPL352,16.9,2007,11,16,6:00
14,PPL353,16.3,2008,11,16,7:00
15,PPL354,16.2,2009,11,16,8:00
16,PPL355,16.6,2010,11,16,9:00
17,PPL356,20.1,2011,11,16,10:00
18,PPL357,22.4,2012,11,16,11:00
19,PPL358,23.1,2013,11,16,12:00
20,PPL359,25.4,2014,11,16,13:00
21,PPL360,26.2,2015,11,16,14:00
22,PPL361,26.7,2016,11,16,15:00
23,PPL362,28,2017,11,16,16:00
24,PPL363,27.3,2018,11,16,17:00
25,PPL364,28.4,2019,11,16,18:00
1,PPL340,26.9,2020,11,16,19:00
2,PPL341,23.4,2021,11,16,20:00
3,PPL342,22.6,2022,11,16,21:00
4,PPL343,21.9,2001,11,16,22:00
5,PPL344,20.4,2002,11,16,23:00
6,PPL345,20,2003,11,17,0:00
7,PPL346,20.1,2004,11,17,1:00
8,PPL347,19.7,2005,11,17,2:00
9,PPL348,19.4,2006,11,17,3:00
10,PPL349,19.3,2007,11,17,4:00
11,PPL350,18.5,2008,11,17,5:00
12,PPL351,18.8,2009,11,17,6:00
13,PPL352,17.7,2010,11,17,7:00
14,PPL353,17.2,2011,11,17,8:00
15,PPL354,17.5,2012,11,17,9:00
16,PPL355,20.7,2013,11,17,10:00
17,PPL356,21.4,2014,11,17,11:00
18,PPL357,22.1,2015,11,17,12:00
19,PPL358,23.4,2016,11,17,13:00
20,PPL359,24.7,2017,11,17,14:00
21,PPL360,25.1,2018,11,17,15:00
22,PPL361,26.7,2019,11,17,16:00
23,PPL362,27.1,2020,11,17,17:00
24,PPL363,27.3,2021,11,17,18:00
25,PPL364,27.4,2022,11,17,19:00
1,PPL340,27.7,2001,11,17,20:00
2,PPL341,23.5,2002,11,17,21:00
3,PPL342,22.5,2003,11,17,22:00
4,PPL343,21.5,2004,11,17,23:00
5,PPL344,21.1,2005,11,18,0:00
6,PPL345,20.4,2006,11,18,1:00
7,PPL346,19.4,2007,11,18,2:00
8,PPL347,18.9,2008,11,18,3:00
9,PPL348,18.3,2009,11,18,4:00
10,PPL349,17.4,2010,11,18,5:00
11,PPL350,17.2,2011,11,18,6:00
12,PPL351,17.1,2012,11,18,7:00
13,PPL352,17.9,2013,11,18,8:00
14,PPL353,17.9,2014,11,18,9:00
15,PPL354,20,2015,11,18,10:00
16,PPL355,21.3,2016,11,18,11:00
17,PPL356,22.5,2017,11,18,12:00
18,PPL357,23.5,2018,11,18,13:00
19,PPL358,24,2019,11,18,14:00
20,PPL359,25.4,2020,11,18,15:00
21,PPL360,25,2021,11,18,16:00
22,PPL361,26.1,2022,11,18,17:00
23,PPL362,27.5,2001,11,18,18:00
24,PPL363,27.1,2002,11,18,19:00
25,PPL364,24.7,2003,11,18,20:00
1,PPL340,22.5,2004,11,18,21:00
2,PPL341,21.2,2005,11,18,22:00
3,PPL342,20.3,2006,11,18,23:00
4,PPL343,19.3,2007,11,19,0:00
5,PPL344,18.7,2008,11,19,1:00
6,PPL345,18,2009,11,19,2:00
7,PPL346,17.4,2010,11,19,3:00
8,PPL347,16.9,2011,11,19,4:00
9,PPL348,16.5,2012,11,19,5:00
10,PPL349,15.9,2013,11,19,6:00
11,PPL350,15.5,2014,11,19,7:00
12,PPL351,15.2,2015,11,19,8:00
13,PPL352,16.4,2016,11,19,9:00
14,PPL353,19.4,2017,11,19,10:00
15,PPL354,20.2,2018,11,19,11:00
16,PPL355,23.1,2019,11,19,12:00
17,PPL356,23.9,2020,11,19,13:00
18,PPL357,24.7,2021,11,19,14:00
19,PPL358,24.6,2022,11,19,15:00
20,PPL359,27.6,2001,11,19,16:00
21,PPL360,26.5,2002,11,19,17:00
22,PPL361,27.4,2003,11,19,18:00
23,PPL362,27,2004,11,19,19:00
24,PPL363,26.3,2005,11,19,20:00
25,PPL364,24.4,2006,11,19,21:00
1,PPL340,22.3,2007,11,19,22:00
2,PPL341,20.7,2008,11,19,23:00
3,PPL342,19.9,2009,11,20,0:00
4,PPL343,18.9,2010,11,20,1:00
5,PPL344,18.3,2011,11,20,2:00
6,PPL345,18.1,2012,11,20,3:00
7,PPL346,17.7,2013,11,20,4:00
8,PPL347,17.7,2014,11,20,5:00
9,PPL348,17.5,2015,11,20,6:00
10,PPL349,17.4,2016,11,20,7:00
11,PPL350,17.3,2017,11,20,8:00
12,PPL351,17.6,2018,11,20,9:00
13,PPL352,18.6,2019,11,20,10:00
14,PPL353,18.9,2020,11,20,11:00
15,PPL354,22,2021,11,20,12:00
16,PPL355,24,2022,11,20,13:00
17,PPL356,25.8,2001,11,20,14:00
18,PPL357,27.1,2002,11,20,15:00
19,PPL358,27.5,2003,11,20,16:00
20,PPL359,28.1,2004,11,20,17:00
21,PPL360,27.4,2005,11,20,18:00
22,PPL361,26.9,2006,11,20,19:00
23,PPL362,25.6,2007,11,20,20:00
24,PPL363,22.9,2008,11,20,21:00
25,PPL364,21.7,2009,11,20,22:00
1,PPL340,20.3,2010,11,20,23:00
2,PPL341,19.5,2011,11,21,0:00
3,PPL342,18.7,2012,11,21,1:00
4,PPL343,18.4,2013,11,21,2:00
5,PPL344,18.5,2014,11,21,3:00
6,PPL345,18.2,2015,11,21,4:00
7,PPL346,18.2,2016,11,21,5:00
8,PPL347,18.3,2017,11,21,6:00
9,PPL348,18.4,2018,11,21,7:00
10,PPL349,18.3,2019,11,21,8:00
11,PPL350,19,2020,11,21,9:00
12,PPL351,20.5,2021,11,21,10:00
13,PPL352,22.4,2022,11,21,11:00
14,PPL353,24.1,2001,11,21,12:00
15,PPL354,26.2,2002,11,21,13:00
16,PPL355,28.1,2003,11,21,14:00
17,PPL356,27,2004,11,21,15:00
18,PPL357,26.9,2005,11,21,16:00
19,PPL358,25.9,2006,11,21,17:00
20,PPL359,26.2,2007,11,21,18:00
21,PPL360,24.7,2008,11,21,19:00
22,PPL361,23.7,2009,11,21,20:00
23,PPL362,22.7,2010,11,21,21:00
24,PPL363,22.1,2011,11,21,22:00
25,PPL364,22,2012,11,21,23:00
1,PPL340,21.7,2013,11,22,0:00
2,PPL341,21.6,2014,11,22,1:00
3,PPL342,21.5,2015,11,22,2:00
4,PPL343,21.5,2016,11,22,3:00
5,PPL344,21.3,2017,11,22,4:00
6,PPL345,21.2,2018,11,22,5:00
7,PPL346,21.1,2019,11,22,6:00
8,PPL347,21,2020,11,22,7:00
9,PPL348,20.6,2021,11,22,8:00
10,PPL349,20.4,2022,11,22,9:00
11,PPL350,20.2,2001,11,22,10:00
12,PPL351,21,2002,11,22,11:00
13,PPL352,22.1,2003,11,22,12:00
14,PPL353,22.4,2004,11,22,13:00
15,PPL354,23.4,2005,11,22,14:00
16,PPL355,23.8,2006,11,22,15:00
17,PPL356,24.4,2007,11,22,16:00
18,PPL357,24.1,2008,11,22,17:00
19,PPL358,24,2009,11,22,18:00
20,PPL359,25.1,2010,11,22,19:00
21,PPL360,23.4,2011,11,22,20:00
22,PPL361,22.2,2012,11,22,21:00
23,PPL362,21,2013,11,22,22:00
24,PPL363,20.4,2014,11,22,23:00
25,PPL364,20.4,2015,11,23,0:00
1,PPL340,19.9,2016,11,23,1:00
2,PPL341,19.5,2017,11,23,2:00
3,PPL342,19.6,2018,11,23,3:00
4,PPL343,19.5,2019,11,23,4:00
5,PPL344,19.4,2020,11,23,5:00
6,PPL345,19.3,2021,11,23,6:00
7,PPL346,19.2,2022,11,23,7:00
8,PPL347,19.1,2001,11,23,8:00
9,PPL348,19.2,2002,11,23,9:00
10,PPL349,19.7,2003,11,23,10:00
11,PPL350,20.8,2004,11,23,11:00
12,PPL351,22.5,2005,11,23,12:00
13,PPL352,23.6,2006,11,23,13:00
14,PPL353,23.4,2007,11,23,14:00
15,PPL354,24.6,2008,11,23,15:00
16,PPL355,24,2009,11,23,16:00
17,PPL356,23.3,2010,11,23,17:00
18,PPL357,23.4,2011,11,23,18:00
19,PPL358,22.6,2012,11,23,19:00
20,PPL359,22.2,2013,11,23,20:00
21,PPL360,21.4,2014,11,23,21:00
22,PPL361,20.8,2015,11,23,22:00
23,PPL362,20.4,2016,11,23,23:00
24,PPL363,20,2017,11,24,0:00
25,PPL364,19.6,2018,11,24,1:00
1,PPL340,19.3,2019,11,24,2:00
2,PPL341,19.2,2020,11,24,3:00
3,PPL342,19.4,2021,11,24,4:00
4,PPL343,19.3,2022,11,24,5:00
5,PPL344,19.3,2001,11,24,6:00
6,PPL345,19.3,2002,11,24,7:00
7,PPL346,19.2,2003,11,24,8:00
8,PPL347,18.5,2004,11,24,9:00
9,PPL348,17.4,2005,11,24,10:00
10,PPL349,17.7,2006,11,24,11:00
11,PPL350,18.3,2007,11,24,12:00
12,PPL351,18.3,2008,11,24,13:00
13,PPL352,18.6,2009,11,24,14:00
14,PPL353,18.3,2010,11,24,15:00
15,PPL354,17.8,2011,11,24,16:00
16,PPL355,18.4,2012,11,24,17:00
17,PPL356,18.9,2013,11,24,18:00
18,PPL357,19.3,2014,11,24,19:00
19,PPL358,20,2015,11,24,20:00
20,PPL359,19.5,2016,11,24,21:00
21,PPL360,18.9,2017,11,24,22:00
22,PPL361,18.9,2018,11,24,23:00
23,PPL362,18.9,2019,11,25,0:00
24,PPL363,18.6,2020,11,25,1:00
25,PPL364,18,2021,11,25,2:00
1,PPL340,17.9,2022,11,25,3:00
2,PPL341,17.9,2001,11,25,4:00
3,PPL342,17.6,2002,11,25,5:00
4,PPL343,17.4,2003,11,25,6:00
5,PPL344,16.9,2004,11,25,7:00
6,PPL345,16.8,2005,11,25,8:00
7,PPL346,17.4,2006,11,25,9:00
8,PPL347,19.1,2007,11,25,10:00
9,PPL348,20.7,2008,11,25,11:00
10,PPL349,21.4,2009,11,25,12:00
11,PPL350,22.3,2010,11,25,13:00
12,PPL351,23.2,2011,11,25,14:00
13,PPL352,24.4,2012,11,25,15:00
14,PPL353,24.4,2013,11,25,16:00
15,PPL354,23.2,2014,11,25,17:00
16,PPL355,23,2015,11,25,18:00
17,PPL356,20,2016,11,25,19:00
18,PPL357,19.7,2017,11,25,20:00
19,PPL358,19.8,2018,11,25,21:00
20,PPL359,19.7,2019,11,25,22:00
21,PPL360,19.4,2020,11,25,23:00
22,PPL361,19.3,2021,11,26,0:00
23,PPL362,19.3,2022,11,26,1:00
24,PPL363,19.1,2001,11,26,2:00
25,PPL364,18.9,2002,11,26,3:00
1,PPL340,19.2,2003,11,26,4:00
2,PPL341,19,2004,11,26,5:00
3,PPL342,18.9,2005,11,26,6:00
4,PPL343,18.9,2006,11,26,7:00
5,PPL344,18.6,2007,11,26,8:00
6,PPL345,18.9,2008,11,26,9:00
7,PPL346,21.1,2009,11,26,10:00
8,PPL347,21,2010,11,26,11:00
9,PPL348,20.6,2011,11,26,12:00
10,PPL349,21.7,2012,11,26,13:00
11,PPL350,23.5,2013,11,26,14:00
12,PPL351,23.8,2014,11,26,15:00
13,PPL352,24.3,2015,11,26,16:00
14,PPL353,25.5,2016,11,26,17:00
15,PPL354,24,2017,11,26,18:00
16,PPL355,25.8,2018,11,26,19:00
17,PPL356,25,2019,11,26,20:00
18,PPL357,23.4,2020,11,26,21:00
19,PPL358,22,2021,11,26,22:00
20,PPL359,20.5,2022,11,26,23:00
21,PPL360,19.6,2001,11,27,0:00
22,PPL361,19.1,2002,11,27,1:00
23,PPL362,18.2,2003,11,27,2:00
24,PPL363,18.2,2004,11,27,3:00
25,PPL364,17.3,2005,11,27,4:00
1,PPL340,17.1,2006,11,27,5:00
2,PPL341,16.7,2007,11,27,6:00
3,PPL342,17.2,2008,11,27,7:00
4,PPL343,16.9,2009,11,27,8:00
5,PPL344,17.2,2010,11,27,9:00
6,PPL345,17.6,2011,11,27,10:00
7,PPL346,19.3,2012,11,27,11:00
8,PPL347,22.7,2013,11,27,12:00
9,PPL348,24.7,2014,11,27,13:00
10,PPL349,26.4,2015,11,27,14:00
11,PPL350,27.6,2016,11,27,15:00
12,PPL351,29.3,2017,11,27,16:00
13,PPL352,29.7,2018,11,27,17:00
14,PPL353,30,2019,11,27,18:00
15,PPL354,29.8,2020,11,27,19:00
16,PPL355,29,2021,11,27,20:00
17,PPL356,27.3,2022,11,27,21:00
18,PPL357,24,2001,11,27,22:00
19,PPL358,21.9,2002,11,27,23:00
20,PPL359,20.7,2003,11,28,0:00
21,PPL360,20.4,2004,11,28,1:00
22,PPL361,19.9,2005,11,28,2:00
23,PPL362,19.3,2006,11,28,3:00
24,PPL363,19,2007,11,28,4:00
25,PPL364,18.6,2008,11,28,5:00
1,PPL340,18.5,2009,11,28,6:00
2,PPL341,17.8,2010,11,28,7:00
3,PPL342,17.5,2011,11,28,8:00
4,PPL343,17.7,2012,11,28,9:00
5,PPL344,20.4,2013,11,28,10:00
6,PPL345,23.1,2014,11,28,11:00
7,PPL346,25.3,2015,11,28,12:00
8,PPL347,26.6,2016,11,28,13:00
9,PPL348,27.4,2017,11,28,14:00
10,PPL349,26.5,2018,11,28,15:00
11,PPL350,26.4,2019,11,28,16:00
12,PPL351,25.2,2020,11,28,17:00
13,PPL352,24.3,2021,11,28,18:00
14,PPL353,22.8,2022,11,28,19:00
15,PPL354,21.8,2001,11,28,20:00
16,PPL355,20.1,2002,11,28,21:00
17,PPL356,20.2,2003,11,28,22:00
18,PPL357,20.2,2004,11,28,23:00
19,PPL358,20.1,2005,11,29,0:00
20,PPL359,20.2,2006,11,29,1:00
21,PPL360,20.3,2007,11,29,2:00
22,PPL361,19.5,2008,11,29,3:00
23,PPL362,19.7,2009,11,29,4:00
24,PPL363,19.8,2010,11,29,5:00
25,PPL364,20.1,2011,11,29,6:00
1,PPL340,20.3,2012,11,29,7:00
2,PPL341,20.2,2013,11,29,8:00
3,PPL342,20.4,2014,11,29,9:00
4,PPL343,20.5,2015,11,29,10:00
5,PPL344,20.2,2016,11,29,11:00
6,PPL345,20.5,2017,11,29,12:00
7,PPL346,22.1,2018,11,29,13:00
8,PPL347,22.4,2019,11,29,14:00
9,PPL348,22.1,2020,11,29,15:00
10,PPL349,22.6,2021,11,29,16:00
11,PPL350,21,2022,11,29,17:00
12,PPL351,20.7,2001,11,29,18:00
13,PPL352,20.6,2002,11,29,19:00
14,PPL353,20.5,2003,11,29,20:00
15,PPL354,20.1,2004,11,29,21:00
16,PPL355,19.2,2005,11,29,22:00
17,PPL356,19.2,2006,11,29,23:00
18,PPL357,19.2,2007,11,30,0:00
19,PPL358,19.2,2008,11,30,1:00
20,PPL359,19.2,2009,11,30,2:00
21,PPL360,18.8,2010,11,30,3:00
22,PPL361,18.7,2011,11,30,4:00
23,PPL362,18.6,2012,11,30,5:00
24,PPL363,18.3,2013,11,30,6:00
25,PPL364,18.2,2014,11,30,7:00
1,PPL340,18.3,2015,11,30,8:00
2,PPL341,18.2,2016,11,30,9:00
3,PPL342,18.8,2017,11,30,10:00
4,PPL343,20.6,2018,11,30,11:00
5,PPL344,21.5,2019,11,30,12:00
6,PPL345,23.1,2020,11,30,13:00
7,PPL346,24.3,2021,11,30,14:00
8,PPL347,25,2022,11,30,15:00
9,PPL348,25,2001,11,30,16:00
10,PPL349,26.4,2002,11,30,17:00
11,PPL350,26.5,2003,11,30,18:00
12,PPL351,25.7,2004,11,30,19:00
13,PPL352,24.1,2005,11,30,20:00
14,PPL353,23,2006,11,30,21:00
15,PPL354,21.4,2007,11,30,22:00
16,PPL355,20,2008,11,30,23:00
17,PPL356,18.6,2009,12,1,0:00
18,PPL357,18,2010,12,1,1:00
19,PPL358,17.1,2011,12,1,2:00
20,PPL359,16.2,2012,12,1,3:00
21,PPL360,16.3,2013,12,1,4:00
22,PPL361,16.3,2014,12,1,5:00
23,PPL362,16.6,2015,12,1,6:00
24,PPL363,16,2016,12,1,7:00
25,PPL364,15.4,2017,12,1,8:00
1,PPL340,15.7,2018,12,1,9:00
2,PPL341,18.9,2019,12,1,10:00
3,PPL342,19.9,2020,12,1,11:00
4,PPL343,23.4,2021,12,1,12:00
5,PPL344,26.2,2022,12,1,13:00
6,PPL345,27.5,2001,12,1,14:00
7,PPL346,28.6,2002,12,1,15:00
8,PPL347,29.2,2003,12,1,16:00
9,PPL348,29.2,2004,12,1,17:00
10,PPL349,28.9,2005,12,1,18:00
11,PPL350,27.8,2006,12,1,19:00
12,PPL351,26.9,2007,12,1,20:00
13,PPL352,24.8,2008,12,1,21:00
14,PPL353,22.6,2009,12,1,22:00
15,PPL354,21.1,2010,12,1,23:00
16,PPL355,20.2,2011,12,2,0:00
17,PPL356,20,2012,12,2,1:00
18,PPL357,20.1,2013,12,2,2:00
19,PPL358,20.4,2014,12,2,3:00
20,PPL359,20.5,2015,12,2,4:00
21,PPL360,20.4,2016,12,2,5:00
22,PPL361,20.3,2017,12,2,6:00
23,PPL362,20.2,2018,12,2,7:00
24,PPL363,20.1,2019,12,2,8:00
25,PPL364,21.1,2020,12,2,9:00
1,PPL340,22.4,2021,12,2,10:00
2,PPL341,23,2022,12,2,11:00
3,PPL342,26.6,2001,12,2,12:00
4,PPL343,27.3,2002,12,2,13:00
5,PPL344,28.9,2003,12,2,14:00
6,PPL345,27.9,2004,12,2,15:00
7,PPL346,26.3,2005,12,2,16:00
8,PPL347,28.2,2006,12,2,17:00
9,PPL348,28.4,2007,12,2,18:00
10,PPL349,28.9,2008,12,2,19:00
11,PPL350,27.5,2009,12,2,20:00
12,PPL351,27.3,2010,12,2,21:00
13,PPL352,26.2,2011,12,2,22:00
14,PPL353,22.1,2012,12,2,23:00
15,PPL354,23.4,2013,12,3,0:00
16,PPL355,22.8,2014,12,3,1:00
17,PPL356,22.1,2015,12,3,2:00
18,PPL357,21.7,2016,12,3,3:00
19,PPL358,21.6,2017,12,3,4:00
20,PPL359,22.1,2018,12,3,5:00
21,PPL360,21.2,2019,12,3,6:00
22,PPL361,20.5,2020,12,3,7:00
23,PPL362,20.1,2021,12,3,8:00
24,PPL363,21.4,2022,12,3,9:00
25,PPL364,22.9,2001,12,3,10:00
1,PPL340,25,2002,12,3,11:00
2,PPL341,26.2,2003,12,3,12:00
3,PPL342,28.3,2004,12,3,13:00
4,PPL343,29.1,2005,12,3,14:00
5,PPL344,29.8,2006,12,3,15:00
6,PPL345,30.3,2007,12,3,16:00
7,PPL346,29.7,2008,12,3,17:00
8,PPL347,28.8,2009,12,3,18:00
9,PPL348,26.7,2010,12,3,19:00
10,PPL349,24.4,2011,12,3,20:00
11,PPL350,23.2,2012,12,3,21:00
12,PPL351,22.6,2013,12,3,22:00
13,PPL352,22.3,2014,12,3,23:00
14,PPL353,21.6,2015,12,4,0:00
15,PPL354,21.3,2016,12,4,1:00
16,PPL355,20.8,2017,12,4,2:00
17,PPL356,20.2,2018,12,4,3:00
18,PPL357,19.9,2019,12,4,4:00
19,PPL358,19.5,2020,12,4,5:00
20,PPL359,19.6,2021,12,4,6:00
21,PPL360,19.3,2022,12,4,7:00
22,PPL361,19.1,2001,12,4,8:00
23,PPL362,19.1,2002,12,4,9:00
24,PPL363,19.9,2003,12,4,10:00
25,PPL364,21,2004,12,4,11:00
1,PPL340,21.4,2005,12,4,12:00
2,PPL341,22.5,2006,12,4,13:00
3,PPL342,22,2007,12,4,14:00
4,PPL343,22.1,2008,12,4,15:00
5,PPL344,22.9,2009,12,4,16:00
6,PPL345,22.9,2010,12,4,17:00
7,PPL346,23.5,2011,12,4,18:00
8,PPL347,22.9,2012,12,4,19:00
9,PPL348,22,2013,12,4,20:00
10,PPL349,21.4,2014,12,4,21:00
11,PPL350,21.4,2015,12,4,22:00
12,PPL351,20.8,2016,12,4,23:00
13,PPL352,20.4,2017,12,5,0:00
14,PPL353,20.2,2018,12,5,1:00
15,PPL354,19.9,2019,12,5,2:00
16,PPL355,19.8,2020,12,5,3:00
17,PPL356,19.5,2021,12,5,4:00
18,PPL357,19.4,2022,12,5,5:00
19,PPL358,18.9,2001,12,5,6:00
20,PPL359,18.9,2002,12,5,7:00
21,PPL360,19.4,2003,12,5,8:00
22,PPL361,20,2004,12,5,9:00
23,PPL362,20,2005,12,5,10:00
24,PPL363,20.2,2006,12,5,11:00
25,PPL364,22.5,2007,12,5,12:00
1,PPL340,22.2,2008,12,5,13:00
2,PPL341,23.9,2009,12,5,14:00
3,PPL342,24.6,2010,12,5,15:00
4,PPL343,25.8,2011,12,5,16:00
5,PPL344,25.9,2012,12,5,17:00
6,PPL345,25.3,2013,12,5,18:00
7,PPL346,25.8,2014,12,5,19:00
8,PPL347,25.2,2015,12,5,20:00
9,PPL348,24.1,2016,12,5,21:00
10,PPL349,22.1,2017,12,5,22:00
11,PPL350,20.8,2018,12,5,23:00
12,PPL351,19.7,2019,12,6,0:00
13,PPL352,19,2020,12,6,1:00
14,PPL353,18.6,2021,12,6,2:00
15,PPL354,18.2,2022,12,6,3:00
16,PPL355,17.9,2001,12,6,4:00
17,PPL356,18,2002,12,6,5:00
18,PPL357,17.9,2003,12,6,6:00
19,PPL358,17.8,2004,12,6,7:00
20,PPL359,17.5,2005,12,6,8:00
21,PPL360,17.9,2006,12,6,9:00
22,PPL361,20.3,2007,12,6,10:00
23,PPL362,21.2,2008,12,6,11:00
24,PPL363,22.8,2009,12,6,12:00
25,PPL364,23.8,2010,12,6,13:00
1,PPL340,25.1,2011,12,6,14:00
2,PPL341,26.1,2012,12,6,15:00
3,PPL342,26.8,2013,12,6,16:00
4,PPL343,27,2014,12,6,17:00
5,PPL344,26.8,2015,12,6,18:00
6,PPL345,26.1,2016,12,6,19:00
7,PPL346,25.1,2017,12,6,20:00
8,PPL347,23.5,2018,12,6,21:00
9,PPL348,21.8,2019,12,6,22:00
10,PPL349,20.7,2020,12,6,23:00
11,PPL350,20.3,2021,12,7,0:00
12,PPL351,20.2,2022,12,7,1:00
13,PPL352,20.4,2001,12,7,2:00
14,PPL353,20.6,2002,12,7,3:00
15,PPL354,20.5,2003,12,7,4:00
16,PPL355,20.3,2004,12,7,5:00
17,PPL356,20.4,2005,12,7,6:00
18,PPL357,21.1,2006,12,7,7:00
19,PPL358,20.7,2007,12,7,8:00
20,PPL359,20.9,2008,12,7,9:00
21,PPL360,20.9,2009,12,7,10:00
22,PPL361,24.7,2010,12,7,11:00
23,PPL362,26.9,2011,12,7,12:00
24,PPL363,27.4,2012,12,7,13:00
25,PPL364,28.7,2013,12,7,14:00
1,PPL340,29,2014,12,7,15:00
2,PPL341,29.7,2015,12,7,16:00
3,PPL342,30.6,2016,12,7,17:00
4,PPL343,31.4,2017,12,7,18:00
5,PPL344,31.4,2018,12,7,19:00
6,PPL345,31.7,2019,12,7,20:00
7,PPL346,30.7,2020,12,7,21:00
8,PPL347,29.6,2021,12,7,22:00
9,PPL348,27.5,2022,12,7,23:00
10,PPL349,25.9,2001,12,8,0:00
11,PPL350,24.6,2002,12,8,1:00
12,PPL351,23.9,2003,12,8,2:00
13,PPL352,23.5,2004,12,8,3:00
14,PPL353,22.9,2005,12,8,4:00
15,PPL354,22.5,2006,12,8,5:00
16,PPL355,22.9,2007,12,8,6:00
17,PPL356,22.7,2008,12,8,7:00
18,PPL357,22.2,2009,12,8,8:00
19,PPL358,22.9,2010,12,8,9:00
20,PPL359,24.2,2011,12,8,10:00
21,PPL360,25.3,2012,12,8,11:00
22,PPL361,27,2013,12,8,12:00
23,PPL362,28.5,2014,12,8,13:00
24,PPL363,29.6,2015,12,8,14:00
25,PPL364,30.2,2016,12,8,15:00
1,PPL340,23,2017,12,8,16:00
2,PPL341,21.8,2018,12,8,17:00
3,PPL342,22.9,2019,12,8,18:00
4,PPL343,25.8,2020,12,8,19:00
5,PPL344,25.1,2021,12,8,20:00
6,PPL345,24,2022,12,8,21:00
7,PPL346,23.4,2001,12,8,22:00
8,PPL347,21.8,2002,12,8,23:00
9,PPL348,20.7,2003,12,9,0:00
10,PPL349,19.6,2004,12,9,1:00
11,PPL350,19.1,2005,12,9,2:00
12,PPL351,18.4,2006,12,9,3:00
13,PPL352,18.1,2007,12,9,4:00
14,PPL353,17.2,2008,12,9,5:00
15,PPL354,17.1,2009,12,9,6:00
16,PPL355,16.6,2010,12,9,7:00
17,PPL356,16.3,2011,12,9,8:00
18,PPL357,16.4,2012,12,9,9:00
19,PPL358,20.5,2013,12,9,10:00
20,PPL359,19.9,2014,12,9,11:00
21,PPL360,21.4,2015,12,9,12:00
22,PPL361,23.9,2016,12,9,13:00
23,PPL362,22.9,2017,12,9,14:00
24,PPL363,24.5,2018,12,9,15:00
25,PPL364,25.6,2019,12,9,16:00
1,PPL340,25.9,2020,12,9,17:00
2,PPL341,26.7,2021,12,9,18:00
3,PPL342,26.1,2022,12,9,19:00
4,PPL343,25.6,2001,12,9,20:00
5,PPL344,23.9,2002,12,9,21:00
6,PPL345,21.8,2003,12,9,22:00
7,PPL346,20.1,2004,12,9,23:00
8,PPL347,19.4,2005,12,10,0:00
9,PPL348,19.2,2006,12,10,1:00
10,PPL349,19.4,2007,12,10,2:00
11,PPL350,19.3,2008,12,10,3:00
12,PPL351,19.1,2009,12,10,4:00
13,PPL352,19,2010,12,10,5:00
14,PPL353,18.2,2011,12,10,6:00
15,PPL354,17.5,2012,12,10,7:00
16,PPL355,16.6,2013,12,10,8:00
17,PPL356,17.7,2014,12,10,9:00
18,PPL357,20.7,2015,12,10,10:00
19,PPL358,23,2016,12,10,11:00
20,PPL359,25.1,2017,12,10,12:00
21,PPL360,26.9,2018,12,10,13:00
22,PPL361,29,2019,12,10,14:00
23,PPL362,30.4,2020,12,10,15:00
24,PPL363,32.2,2021,12,10,16:00
25,PPL364,32.9,2022,12,10,17:00
1,PPL340,31.8,2001,12,10,18:00
2,PPL341,31.2,2002,12,10,19:00
3,PPL342,30.1,2003,12,10,20:00
4,PPL343,27.7,2004,12,10,21:00
5,PPL344,25.2,2005,12,10,22:00
6,PPL345,24.8,2006,12,10,23:00
7,PPL346,24.9,2007,12,11,0:00
8,PPL347,25,2008,12,11,1:00
9,PPL348,24.8,2009,12,11,2:00
10,PPL349,24.1,2010,12,11,3:00
11,PPL350,21,2011,12,11,4:00
12,PPL351,20.3,2012,12,11,5:00
13,PPL352,20.1,2013,12,11,6:00
14,PPL353,21.2,2014,12,11,7:00
15,PPL354,21.6,2015,12,11,8:00
16,PPL355,21.5,2016,12,11,9:00
17,PPL356,22.5,2017,12,11,10:00
18,PPL357,23.5,2018,12,11,11:00
19,PPL358,24.7,2019,12,11,12:00
20,PPL359,27.3,2020,12,11,13:00
21,PPL360,27.5,2021,12,11,14:00
22,PPL361,27.6,2022,12,11,15:00
23,PPL362,27.7,2001,12,11,16:00
24,PPL363,28.3,2002,12,11,17:00
25,PPL364,28.6,2003,12,11,18:00
1,PPL340,27.1,2004,12,11,19:00
2,PPL341,27.4,2005,12,11,20:00
3,PPL342,26.9,2006,12,11,21:00
4,PPL343,26.4,2007,12,11,22:00
5,PPL344,25.9,2008,12,11,23:00
6,PPL345,25.5,2009,12,12,0:00
7,PPL346,24.4,2010,12,12,1:00
8,PPL347,23.6,2011,12,12,2:00
9,PPL348,22.8,2012,12,12,3:00
10,PPL349,23.5,2013,12,12,4:00
11,PPL350,23.4,2014,12,12,5:00
12,PPL351,23.2,2015,12,12,6:00
13,PPL352,22.5,2016,12,12,7:00
14,PPL353,21.8,2017,12,12,8:00
15,PPL354,22.1,2018,12,12,9:00
16,PPL355,23.1,2019,12,12,10:00
17,PPL356,23.1,2020,12,12,11:00
18,PPL357,23.4,2021,12,12,12:00
